id,referencia,marca,capacidad,ciudad,responsable
3556,ACH01,SAMSUNG,202,Bogota,Benavides
8528,ACH01,SONY,209,Cali,Benavides
7570,ACH03,KALLEY,1434,Bucaramanga,Sacarias
516,ACH01,SONY,1748,Saragoza,Armando
5657,ACH03,SAMSUNG,1892,Bucaramanga,Sacarias
4402,ACH02,SAMSUNG,389,Cali,Benavides
8390,ACH01,SONY,376,Saragoza,Armando
3122,ACH01,SAMSUNG,469,Cali,Sacarias
1042,ACH01,SAMSUNG,174,Bogota,Benavides
4545,ACH02,KALLEY,222,Saragoza,Sacarias
2307,ACH01,SAMSUNG,719,Titiribi,Ortencio
9587,ACH02,SAMSUNG,1441,Saragoza,Ortencio
2310,ACH02,KALLEY,213,Bogota,Sacarias
9902,ACH02,KALLEY,447,Saragoza,Ortencio
4511,ACH03,SAMSUNG,160,Bucaramanga,Sacarias
8010,ACH03,SONY,1561,Cali,Sacarias
1794,ACH03,SAMSUNG,1858,Titiribi,Armando
4552,ACH03,SONY,858,Titiribi,Sacarias
9201,ACH03,KALLEY,548,Cali,Armando
6832,ACH02,SONY,1417,Saragoza,Romulo
4414,ACH03,SAMSUNG,939,Titiribi,Benavides
1757,ACH01,KALLEY,679,Titiribi,Sacarias
6438,ACH01,SONY,1703,Titiribi,Armando
7311,ACH02,SAMSUNG,500,Titiribi,Armando
2265,ACH03,SAMSUNG,1293,Cali,Ortencio
9937,ACH03,SONY,1325,Titiribi,Benavides
9705,ACH02,KALLEY,759,Titiribi,Sacarias
4943,ACH01,KALLEY,921,Bucaramanga,Benavides
5836,ACH02,SONY,1891,Bucaramanga,Ortencio
6239,ACH01,KALLEY,255,Titiribi,Ortencio
2143,ACH02,SONY,100,Bogota,Armando
76,ACH02,SAMSUNG,1871,Cali,Sacarias
6821,ACH01,KALLEY,1755,Cali,Armando
4193,ACH03,KALLEY,1917,Bucaramanga,Armando
6863,ACH02,KALLEY,1683,Cali,Armando
1332,ACH03,KALLEY,1008,Titiribi,Benavides
9480,ACH03,KALLEY,1592,Bucaramanga,Ortencio
8873,ACH01,SAMSUNG,1090,Cali,Sacarias
451,ACH03,KALLEY,199,Bogota,Armando
2455,ACH03,KALLEY,198,Saragoza,Sacarias
6068,ACH03,SONY,1052,Bucaramanga,Sacarias
2576,ACH02,SONY,437,Cali,Benavides
5432,ACH02,SAMSUNG,857,Saragoza,Armando
183,ACH02,SONY,777,Cali,Ortencio
3974,ACH02,KALLEY,1427,Bucaramanga,Armando
4417,ACH03,KALLEY,1651,Titiribi,Sacarias
7800,ACH03,KALLEY,1101,Bucaramanga,Sacarias
9486,ACH03,KALLEY,845,Titiribi,Sacarias
7935,ACH02,KALLEY,890,Cali,Armando
9086,ACH01,KALLEY,410,Bogota,Sacarias
2283,ACH02,SAMSUNG,721,Titiribi,Sacarias
1718,ACH01,SONY,1397,Bogota,Ortencio
3094,ACH01,SONY,1395,Bogota,Ortencio
4601,ACH03,KALLEY,913,Cali,Sacarias
5400,ACH02,SAMSUNG,1170,Titiribi,Armando
8008,ACH01,KALLEY,231,Bucaramanga,Ortencio
7132,ACH03,SONY,1905,Cali,Romulo
5865,ACH03,SONY,1785,Titiribi,Romulo
555,ACH03,KALLEY,1104,Titiribi,Sacarias
5290,ACH02,KALLEY,255,Bogota,Romulo
761,ACH02,KALLEY,1968,Titiribi,Romulo
5273,ACH01,SONY,936,Cali,Benavides
4773,ACH03,SAMSUNG,1769,Cali,Benavides
7471,ACH01,SAMSUNG,341,Bucaramanga,Sacarias
9444,ACH01,KALLEY,815,Bucaramanga,Benavides
5612,ACH02,KALLEY,798,Bogota,Sacarias
8333,ACH02,KALLEY,1438,Cali,Ortencio
6856,ACH01,KALLEY,187,Titiribi,Benavides
722,ACH02,KALLEY,145,Saragoza,Benavides
5970,ACH03,SONY,1071,Saragoza,Sacarias
3340,ACH01,KALLEY,929,Bucaramanga,Benavides
3342,ACH03,SAMSUNG,1740,Bogota,Armando
8190,ACH01,SAMSUNG,131,Saragoza,Ortencio
8689,ACH01,KALLEY,1858,Bogota,Sacarias
9599,ACH02,KALLEY,175,Cali,Ortencio
5590,ACH03,SAMSUNG,778,Saragoza,Benavides
8926,ACH02,SAMSUNG,760,Bogota,Romulo
8409,ACH01,KALLEY,288,Cali,Romulo
7873,ACH03,SONY,547,Bogota,Benavides
9111,ACH02,KALLEY,1329,Saragoza,Ortencio
7695,ACH02,SONY,602,Bucaramanga,Sacarias
675,ACH02,SONY,1442,Saragoza,Benavides
9541,ACH01,KALLEY,332,Saragoza,Sacarias
9010,ACH03,KALLEY,1958,Bogota,Benavides
1807,ACH03,SONY,1219,Titiribi,Sacarias
8814,ACH03,SAMSUNG,1768,Bogota,Romulo
3399,ACH01,SAMSUNG,640,Cali,Benavides
1553,ACH03,SONY,964,Bucaramanga,Armando
757,ACH03,KALLEY,770,Saragoza,Ortencio
3318,ACH02,SONY,601,Saragoza,Ortencio
1333,ACH03,SAMSUNG,1836,Saragoza,Armando
1919,ACH01,SAMSUNG,1598,Cali,Ortencio
6327,ACH01,SAMSUNG,1810,Bogota,Ortencio
377,ACH01,SAMSUNG,442,Saragoza,Armando
2804,ACH02,KALLEY,533,Saragoza,Sacarias
4105,ACH02,SAMSUNG,370,Saragoza,Ortencio
4709,ACH03,SONY,1745,Titiribi,Benavides
6031,ACH01,SONY,742,Titiribi,Sacarias
1938,ACH01,SONY,1311,Saragoza,Benavides
2333,ACH01,SAMSUNG,867,Titiribi,Armando
6210,ACH01,SAMSUNG,295,Bucaramanga,Ortencio
6382,ACH03,SAMSUNG,1042,Bucaramanga,Benavides
4460,ACH02,SONY,490,Titiribi,Benavides
2264,ACH02,SAMSUNG,1751,Bucaramanga,Sacarias
5116,ACH01,SONY,1839,Cali,Sacarias
7353,ACH02,KALLEY,1361,Bucaramanga,Ortencio
2975,ACH01,SONY,355,Cali,Armando
2172,ACH02,KALLEY,1960,Saragoza,Ortencio
1775,ACH02,KALLEY,947,Titiribi,Sacarias
4763,ACH01,KALLEY,1962,Saragoza,Sacarias
9808,ACH03,SAMSUNG,1239,Titiribi,Sacarias
2281,ACH03,KALLEY,707,Saragoza,Benavides
3479,ACH03,KALLEY,1475,Cali,Armando
1279,ACH02,SAMSUNG,1171,Saragoza,Romulo
6750,ACH02,SONY,582,Bucaramanga,Armando
2834,ACH01,KALLEY,1502,Cali,Romulo
735,ACH01,SAMSUNG,436,Bogota,Benavides
5818,ACH02,SAMSUNG,1200,Cali,Romulo
8729,ACH03,KALLEY,1957,Cali,Armando
5757,ACH03,SONY,171,Saragoza,Sacarias
2671,ACH02,SONY,1802,Titiribi,Romulo
2947,ACH03,SAMSUNG,1862,Saragoza,Romulo
8297,ACH03,SAMSUNG,898,Bogota,Ortencio
508,ACH01,KALLEY,1396,Bucaramanga,Benavides
1057,ACH01,SONY,1476,Saragoza,Sacarias
3063,ACH02,SAMSUNG,249,Cali,Romulo
4676,ACH03,KALLEY,904,Titiribi,Benavides
8924,ACH03,SONY,494,Bucaramanga,Armando
1588,ACH03,SAMSUNG,1240,Saragoza,Sacarias
2220,ACH02,KALLEY,1980,Saragoza,Benavides
6294,ACH01,KALLEY,1636,Titiribi,Benavides
5310,ACH02,KALLEY,524,Bogota,Ortencio
7179,ACH03,KALLEY,1590,Bucaramanga,Sacarias
4956,ACH02,SONY,866,Bogota,Ortencio
9783,ACH02,SAMSUNG,1710,Cali,Romulo
3835,ACH01,SAMSUNG,1312,Saragoza,Benavides
6565,ACH03,SAMSUNG,768,Cali,Armando
4662,ACH03,SONY,1442,Bucaramanga,Romulo
7302,ACH02,SAMSUNG,1124,Titiribi,Ortencio
1425,ACH01,SAMSUNG,317,Bucaramanga,Ortencio
5871,ACH03,KALLEY,1298,Cali,Sacarias
3557,ACH01,SAMSUNG,409,Cali,Sacarias
9764,ACH02,SONY,617,Bogota,Sacarias
9091,ACH03,SONY,1571,Bogota,Armando
1047,ACH02,SAMSUNG,1695,Titiribi,Armando
4358,ACH01,SAMSUNG,1823,Saragoza,Ortencio
454,ACH03,KALLEY,1355,Titiribi,Benavides
3838,ACH01,SONY,1289,Saragoza,Armando
5703,ACH03,SAMSUNG,1724,Titiribi,Armando
8239,ACH02,KALLEY,1056,Cali,Sacarias
6591,ACH02,SAMSUNG,452,Cali,Sacarias
3778,ACH01,SONY,1094,Cali,Benavides
811,ACH02,KALLEY,1406,Titiribi,Romulo
2676,ACH03,KALLEY,725,Bucaramanga,Ortencio
2594,ACH01,SAMSUNG,1448,Saragoza,Benavides
1790,ACH03,SAMSUNG,1060,Bucaramanga,Ortencio
6089,ACH01,SONY,1423,Cali,Romulo
9111,ACH02,SAMSUNG,1549,Cali,Sacarias
6466,ACH03,SONY,1594,Bucaramanga,Sacarias
9573,ACH02,SAMSUNG,1107,Bogota,Armando
7894,ACH03,SONY,1603,Bogota,Ortencio
3457,ACH02,SONY,1452,Bogota,Romulo
2461,ACH03,SONY,755,Titiribi,Romulo
3545,ACH01,SAMSUNG,744,Bucaramanga,Benavides
9806,ACH03,KALLEY,712,Bucaramanga,Benavides
6735,ACH03,SONY,1180,Cali,Benavides
607,ACH03,KALLEY,838,Titiribi,Ortencio
1831,ACH02,SONY,1814,Bogota,Ortencio
9991,ACH03,KALLEY,353,Bucaramanga,Armando
2122,ACH03,SAMSUNG,1114,Titiribi,Sacarias
8425,ACH02,SAMSUNG,1847,Bogota,Armando
3742,ACH01,SONY,207,Saragoza,Ortencio
3828,ACH02,SONY,794,Titiribi,Ortencio
7429,ACH02,KALLEY,319,Titiribi,Benavides
4409,ACH02,SONY,697,Cali,Sacarias
8891,ACH02,SAMSUNG,1648,Bucaramanga,Armando
5012,ACH03,SAMSUNG,375,Titiribi,Armando
5276,ACH03,SONY,482,Titiribi,Sacarias
3676,ACH01,SAMSUNG,134,Saragoza,Armando
5127,ACH02,KALLEY,322,Saragoza,Ortencio
9428,ACH03,SAMSUNG,875,Bogota,Romulo
4012,ACH03,SAMSUNG,1410,Saragoza,Romulo
1700,ACH03,SONY,382,Saragoza,Benavides
1285,ACH03,SAMSUNG,1079,Saragoza,Benavides
8036,ACH03,SAMSUNG,160,Bucaramanga,Romulo
8534,ACH02,KALLEY,1258,Bucaramanga,Benavides
3577,ACH03,SONY,1349,Bogota,Sacarias
4781,ACH02,KALLEY,384,Bogota,Armando
3827,ACH01,SAMSUNG,1893,Saragoza,Benavides
4960,ACH01,SAMSUNG,1235,Titiribi,Benavides
7091,ACH03,SONY,1203,Saragoza,Armando
9222,ACH02,SAMSUNG,857,Bogota,Benavides
1098,ACH02,SAMSUNG,1951,Bogota,Armando
4004,ACH03,SONY,1837,Bucaramanga,Romulo
2923,ACH03,SONY,542,Saragoza,Romulo
1356,ACH01,KALLEY,1131,Cali,Ortencio
3294,ACH02,SAMSUNG,1840,Saragoza,Armando
9213,ACH01,SONY,1696,Saragoza,Benavides
6572,ACH01,KALLEY,109,Titiribi,Armando
2792,ACH02,SAMSUNG,1236,Titiribi,Sacarias
748,ACH03,KALLEY,229,Saragoza,Sacarias
4429,ACH02,KALLEY,1892,Saragoza,Sacarias
5706,ACH02,SAMSUNG,1209,Cali,Sacarias
2246,ACH02,SONY,691,Bogota,Armando
5958,ACH01,KALLEY,1151,Saragoza,Ortencio
5815,ACH03,SAMSUNG,1400,Cali,Ortencio
3726,ACH02,SAMSUNG,1590,Titiribi,Armando
9312,ACH03,KALLEY,1999,Bucaramanga,Armando
2341,ACH02,SONY,230,Cali,Armando
2326,ACH03,SAMSUNG,1826,Titiribi,Armando
675,ACH02,KALLEY,1668,Titiribi,Armando
9663,ACH02,KALLEY,1633,Bucaramanga,Benavides
9644,ACH01,KALLEY,345,Bucaramanga,Sacarias
6286,ACH02,SONY,808,Bucaramanga,Benavides
5166,ACH01,KALLEY,552,Titiribi,Sacarias
5494,ACH02,KALLEY,934,Cali,Armando
7146,ACH01,KALLEY,652,Cali,Benavides
2456,ACH01,SAMSUNG,1163,Bucaramanga,Romulo
2555,ACH02,SAMSUNG,1260,Titiribi,Armando
6025,ACH02,SAMSUNG,1094,Bucaramanga,Sacarias
1868,ACH03,SAMSUNG,769,Bucaramanga,Sacarias
7359,ACH03,SONY,350,Saragoza,Romulo
8459,ACH03,SAMSUNG,1110,Bogota,Benavides
1587,ACH02,SAMSUNG,345,Saragoza,Armando
6455,ACH01,KALLEY,689,Bucaramanga,Armando
3592,ACH02,SAMSUNG,471,Saragoza,Armando
9878,ACH03,SAMSUNG,1408,Titiribi,Romulo
6442,ACH01,SAMSUNG,1155,Bucaramanga,Armando
8932,ACH03,KALLEY,1504,Bucaramanga,Romulo
9310,ACH01,SONY,1355,Bucaramanga,Sacarias
8067,ACH02,SONY,316,Cali,Benavides
1405,ACH02,SONY,584,Saragoza,Benavides
2545,ACH01,SONY,1476,Titiribi,Romulo
9728,ACH02,SONY,177,Cali,Armando
9642,ACH03,KALLEY,1027,Cali,Ortencio
6166,ACH02,SONY,1178,Cali,Ortencio
4321,ACH01,KALLEY,1197,Saragoza,Armando
9932,ACH03,KALLEY,630,Bucaramanga,Sacarias
3167,ACH02,SONY,481,Bucaramanga,Romulo
5258,ACH01,SAMSUNG,1974,Bucaramanga,Ortencio
3207,ACH01,SAMSUNG,953,Bucaramanga,Ortencio
2593,ACH01,SONY,705,Bogota,Armando
9504,ACH02,KALLEY,1994,Titiribi,Armando
7242,ACH02,SAMSUNG,1473,Cali,Benavides
6854,ACH01,SONY,123,Saragoza,Sacarias
1164,ACH02,SONY,197,Titiribi,Romulo
8596,ACH02,KALLEY,1694,Cali,Armando
1684,ACH01,KALLEY,1611,Cali,Ortencio
4219,ACH03,SAMSUNG,1235,Cali,Sacarias
6190,ACH03,KALLEY,553,Titiribi,Armando
1325,ACH01,SAMSUNG,697,Bogota,Ortencio
3725,ACH02,KALLEY,257,Titiribi,Romulo
9422,ACH02,KALLEY,758,Saragoza,Armando
596,ACH03,SONY,1449,Saragoza,Romulo
4852,ACH01,KALLEY,1794,Titiribi,Sacarias
7392,ACH03,SAMSUNG,885,Bucaramanga,Sacarias
9129,ACH01,SAMSUNG,979,Bogota,Ortencio
3081,ACH03,KALLEY,213,Titiribi,Ortencio
9297,ACH01,KALLEY,623,Saragoza,Benavides
1743,ACH03,SAMSUNG,921,Saragoza,Ortencio
1821,ACH01,KALLEY,754,Bucaramanga,Ortencio
1527,ACH02,SAMSUNG,712,Cali,Benavides
1294,ACH01,SONY,842,Saragoza,Armando
4478,ACH01,SAMSUNG,597,Saragoza,Armando
5648,ACH02,KALLEY,984,Saragoza,Armando
7992,ACH02,SAMSUNG,320,Titiribi,Romulo
7620,ACH01,KALLEY,1507,Bogota,Armando
9390,ACH01,SAMSUNG,1141,Titiribi,Armando
7184,ACH02,KALLEY,1915,Bucaramanga,Ortencio
673,ACH03,SAMSUNG,285,Saragoza,Romulo
5405,ACH03,SONY,1017,Bogota,Ortencio
698,ACH03,SAMSUNG,165,Saragoza,Ortencio
8332,ACH01,KALLEY,458,Cali,Sacarias
4945,ACH03,SONY,107,Bucaramanga,Ortencio
4018,ACH03,SONY,1906,Bucaramanga,Romulo
7693,ACH03,SONY,565,Titiribi,Romulo
4708,ACH03,KALLEY,576,Cali,Romulo
5595,ACH02,KALLEY,1934,Saragoza,Ortencio
3558,ACH01,KALLEY,1301,Titiribi,Romulo
2722,ACH01,SAMSUNG,211,Cali,Romulo
3490,ACH03,KALLEY,893,Bucaramanga,Sacarias
1418,ACH02,SAMSUNG,1301,Bucaramanga,Armando
6200,ACH01,SONY,1087,Bucaramanga,Ortencio
7652,ACH02,KALLEY,1429,Saragoza,Benavides
8253,ACH01,SAMSUNG,1471,Titiribi,Armando
6477,ACH01,SONY,1892,Saragoza,Sacarias
5982,ACH03,SAMSUNG,760,Saragoza,Sacarias
3657,ACH01,KALLEY,957,Bucaramanga,Benavides
561,ACH02,SONY,391,Bogota,Sacarias
4546,ACH03,KALLEY,684,Titiribi,Benavides
9349,ACH03,SONY,334,Saragoza,Benavides
8688,ACH02,SONY,994,Saragoza,Benavides
884,ACH03,SONY,1696,Titiribi,Romulo
9406,ACH01,SAMSUNG,1648,Saragoza,Sacarias
1544,ACH02,KALLEY,998,Bogota,Romulo
4837,ACH03,SAMSUNG,1952,Bucaramanga,Benavides
5893,ACH01,SAMSUNG,110,Cali,Armando
3582,ACH03,SAMSUNG,208,Cali,Armando
3854,ACH03,KALLEY,176,Saragoza,Sacarias
9322,ACH02,SONY,1804,Saragoza,Ortencio
5802,ACH03,KALLEY,1202,Saragoza,Benavides
379,ACH03,KALLEY,1702,Bogota,Ortencio
8964,ACH01,KALLEY,969,Cali,Benavides
290,ACH02,SAMSUNG,406,Titiribi,Armando
8416,ACH01,KALLEY,1189,Saragoza,Sacarias
1525,ACH01,SAMSUNG,940,Bucaramanga,Sacarias
2753,ACH02,KALLEY,208,Bucaramanga,Ortencio
3911,ACH01,SONY,324,Bogota,Armando
1122,ACH03,SONY,730,Titiribi,Romulo
7290,ACH03,SONY,1877,Cali,Sacarias
833,ACH03,KALLEY,189,Bogota,Ortencio
1936,ACH02,SONY,470,Saragoza,Benavides
8793,ACH03,SONY,1474,Cali,Ortencio
7830,ACH02,SONY,1566,Bucaramanga,Armando
8574,ACH02,SAMSUNG,888,Bogota,Sacarias
9440,ACH01,SONY,1971,Saragoza,Armando
3199,ACH02,SAMSUNG,1474,Saragoza,Benavides
4032,ACH03,SONY,440,Titiribi,Romulo
4577,ACH03,SONY,144,Saragoza,Benavides
3125,ACH02,SONY,1293,Saragoza,Ortencio
9262,ACH02,KALLEY,857,Saragoza,Sacarias
8739,ACH01,SONY,1745,Saragoza,Benavides
6287,ACH01,SAMSUNG,183,Saragoza,Sacarias
8297,ACH01,SAMSUNG,1299,Titiribi,Benavides
3592,ACH02,KALLEY,1526,Cali,Sacarias
1037,ACH03,SAMSUNG,112,Bucaramanga,Sacarias
3859,ACH03,SAMSUNG,249,Cali,Armando
4661,ACH01,SAMSUNG,542,Titiribi,Sacarias
8543,ACH01,SAMSUNG,780,Saragoza,Armando
7893,ACH01,SAMSUNG,113,Cali,Romulo
1629,ACH02,SAMSUNG,1199,Bucaramanga,Benavides
3104,ACH02,SONY,435,Bucaramanga,Ortencio
3691,ACH03,KALLEY,163,Bogota,Sacarias
8121,ACH03,SAMSUNG,1314,Bogota,Romulo
4404,ACH02,KALLEY,147,Bogota,Ortencio
9498,ACH03,KALLEY,213,Titiribi,Romulo
439,ACH03,SAMSUNG,888,Bogota,Sacarias
3765,ACH03,KALLEY,1966,Cali,Benavides
564,ACH01,SONY,391,Saragoza,Armando
6449,ACH03,SAMSUNG,1942,Saragoza,Armando
2569,ACH03,SAMSUNG,1612,Titiribi,Ortencio
1912,ACH03,SAMSUNG,1903,Cali,Armando
5197,ACH01,KALLEY,645,Cali,Armando
6518,ACH02,KALLEY,162,Saragoza,Benavides
1650,ACH01,SONY,1168,Titiribi,Benavides
3035,ACH02,SAMSUNG,1576,Bogota,Benavides
9177,ACH03,SAMSUNG,1436,Saragoza,Sacarias
7567,ACH03,KALLEY,176,Bucaramanga,Benavides
7903,ACH03,SAMSUNG,188,Bucaramanga,Sacarias
7635,ACH03,SONY,223,Saragoza,Sacarias
3966,ACH01,KALLEY,1500,Bucaramanga,Benavides
9466,ACH02,KALLEY,455,Bucaramanga,Benavides
623,ACH01,KALLEY,1823,Saragoza,Sacarias
1726,ACH01,SAMSUNG,970,Cali,Armando
1000,ACH03,SAMSUNG,129,Saragoza,Romulo
6183,ACH02,KALLEY,1186,Bogota,Ortencio
7530,ACH02,SAMSUNG,1557,Saragoza,Sacarias
6441,ACH03,KALLEY,1792,Bucaramanga,Benavides
3055,ACH03,KALLEY,643,Cali,Sacarias
4231,ACH03,KALLEY,1312,Bogota,Armando
6248,ACH03,SONY,1437,Bogota,Benavides
9616,ACH03,KALLEY,946,Saragoza,Ortencio
2527,ACH03,SAMSUNG,287,Bogota,Benavides
2688,ACH02,SAMSUNG,878,Titiribi,Armando
3035,ACH02,KALLEY,608,Bucaramanga,Ortencio
5640,ACH01,SONY,1529,Bucaramanga,Romulo
8542,ACH01,SAMSUNG,1637,Titiribi,Ortencio
5174,ACH02,SAMSUNG,679,Bogota,Romulo
754,ACH02,SAMSUNG,1564,Saragoza,Armando
7634,ACH01,SONY,1983,Saragoza,Romulo
8247,ACH03,KALLEY,1127,Bogota,Sacarias
4824,ACH02,KALLEY,1754,Titiribi,Armando
8753,ACH01,SAMSUNG,1253,Bogota,Armando
9209,ACH03,SONY,209,Cali,Sacarias
2299,ACH03,KALLEY,333,Cali,Armando
1103,ACH01,SONY,321,Bucaramanga,Benavides
9417,ACH01,SONY,462,Titiribi,Ortencio
6436,ACH03,SONY,1329,Saragoza,Ortencio
2435,ACH02,SAMSUNG,1310,Titiribi,Armando
6659,ACH02,SONY,908,Saragoza,Ortencio
1100,ACH03,SONY,894,Bogota,Romulo
8284,ACH02,SAMSUNG,359,Saragoza,Benavides
4333,ACH03,KALLEY,535,Bucaramanga,Romulo
7465,ACH01,SONY,958,Bucaramanga,Sacarias
2954,ACH03,SAMSUNG,662,Titiribi,Romulo
5367,ACH02,SAMSUNG,1055,Bucaramanga,Sacarias
7140,ACH01,SAMSUNG,188,Bogota,Ortencio
5164,ACH03,KALLEY,364,Cali,Ortencio
8632,ACH01,SONY,918,Cali,Romulo
9021,ACH03,SAMSUNG,1471,Saragoza,Romulo
7388,ACH01,SAMSUNG,1495,Bucaramanga,Romulo
1261,ACH03,SONY,269,Bogota,Romulo
8701,ACH03,SAMSUNG,799,Cali,Sacarias
2025,ACH03,SAMSUNG,675,Saragoza,Sacarias
626,ACH03,SAMSUNG,1575,Titiribi,Benavides
7662,ACH01,SONY,652,Bucaramanga,Romulo
1191,ACH01,SONY,1466,Titiribi,Armando
4608,ACH01,SAMSUNG,1115,Cali,Romulo
9625,ACH03,SAMSUNG,1370,Bogota,Romulo
8084,ACH03,SONY,1895,Saragoza,Ortencio
6823,ACH03,SAMSUNG,659,Bogota,Sacarias
6581,ACH02,KALLEY,1506,Titiribi,Armando
7553,ACH03,KALLEY,916,Cali,Sacarias
7957,ACH03,SAMSUNG,507,Titiribi,Armando
4274,ACH01,SAMSUNG,1813,Saragoza,Benavides
9714,ACH02,SONY,855,Bucaramanga,Romulo
7590,ACH01,KALLEY,754,Cali,Benavides
6820,ACH02,SAMSUNG,1407,Bucaramanga,Benavides
827,ACH01,SAMSUNG,1921,Titiribi,Sacarias
358,ACH03,SONY,576,Bogota,Sacarias
736,ACH02,SONY,1400,Titiribi,Romulo
3193,ACH02,SAMSUNG,1761,Bogota,Romulo
571,ACH02,SAMSUNG,1340,Titiribi,Sacarias
3770,ACH03,SAMSUNG,795,Bogota,Benavides
7562,ACH03,SAMSUNG,1698,Titiribi,Romulo
766,ACH02,SAMSUNG,1978,Titiribi,Ortencio
5298,ACH01,SONY,512,Cali,Romulo
6739,ACH02,KALLEY,163,Saragoza,Ortencio
4030,ACH02,KALLEY,1353,Titiribi,Romulo
7602,ACH03,SONY,1569,Cali,Sacarias
3573,ACH01,KALLEY,457,Titiribi,Romulo
3053,ACH02,SONY,1495,Saragoza,Ortencio
7542,ACH02,SAMSUNG,1575,Bucaramanga,Benavides
5947,ACH01,SAMSUNG,1055,Titiribi,Romulo
3496,ACH02,SONY,443,Saragoza,Ortencio
1011,ACH01,KALLEY,171,Saragoza,Sacarias
3760,ACH03,SONY,524,Titiribi,Benavides
5004,ACH03,SAMSUNG,1294,Cali,Romulo
7057,ACH03,SONY,751,Saragoza,Romulo
2277,ACH03,KALLEY,194,Cali,Ortencio
7115,ACH01,KALLEY,934,Titiribi,Benavides
6699,ACH02,SAMSUNG,1963,Cali,Armando
3949,ACH01,KALLEY,1491,Bogota,Sacarias
5641,ACH02,SAMSUNG,242,Titiribi,Benavides
2116,ACH02,SAMSUNG,474,Titiribi,Sacarias
909,ACH01,SONY,244,Bucaramanga,Romulo
7193,ACH03,SAMSUNG,199,Saragoza,Ortencio
366,ACH01,KALLEY,459,Bogota,Romulo
8276,ACH03,KALLEY,1432,Titiribi,Romulo
8787,ACH03,SAMSUNG,427,Titiribi,Ortencio
6271,ACH02,SAMSUNG,194,Bucaramanga,Romulo
7624,ACH01,SAMSUNG,1485,Bogota,Romulo
7515,ACH01,KALLEY,1821,Bucaramanga,Armando
5339,ACH03,SAMSUNG,1009,Saragoza,Sacarias
4549,ACH02,KALLEY,1872,Saragoza,Benavides
8551,ACH01,KALLEY,1053,Cali,Sacarias
2636,ACH02,SAMSUNG,1182,Cali,Benavides
4777,ACH03,KALLEY,1588,Titiribi,Benavides
9118,ACH02,SAMSUNG,150,Cali,Ortencio
6221,ACH01,KALLEY,1199,Cali,Romulo
4715,ACH02,SAMSUNG,1938,Saragoza,Romulo
609,ACH01,SONY,1345,Titiribi,Benavides
3720,ACH02,SAMSUNG,475,Bogota,Sacarias
4230,ACH01,KALLEY,1904,Saragoza,Ortencio
5924,ACH03,SAMSUNG,1378,Bucaramanga,Romulo
5755,ACH02,KALLEY,837,Bogota,Sacarias
7338,ACH03,SAMSUNG,1211,Titiribi,Benavides
4254,ACH01,SONY,320,Titiribi,Ortencio
4543,ACH03,SONY,1449,Cali,Sacarias
1671,ACH02,SONY,1764,Titiribi,Sacarias
1086,ACH02,KALLEY,968,Cali,Benavides
5001,ACH02,SAMSUNG,297,Bucaramanga,Benavides
256,ACH01,SAMSUNG,938,Bucaramanga,Romulo
3189,ACH03,SONY,1572,Cali,Romulo
2583,ACH03,KALLEY,865,Bogota,Armando
9500,ACH02,KALLEY,556,Bucaramanga,Benavides
9889,ACH02,SAMSUNG,1126,Bogota,Romulo
2961,ACH02,KALLEY,736,Titiribi,Romulo
2642,ACH02,SONY,273,Cali,Ortencio
6804,ACH03,SAMSUNG,1476,Bogota,Sacarias
5174,ACH02,SONY,1381,Cali,Romulo
1564,ACH03,KALLEY,685,Saragoza,Ortencio
435,ACH01,SAMSUNG,741,Titiribi,Armando
342,ACH01,SAMSUNG,768,Saragoza,Sacarias
8649,ACH02,KALLEY,1933,Titiribi,Romulo
2279,ACH03,SAMSUNG,656,Titiribi,Ortencio
6298,ACH02,SONY,412,Saragoza,Romulo
4050,ACH02,SONY,1815,Bogota,Romulo
9549,ACH01,KALLEY,1878,Bucaramanga,Romulo
7857,ACH03,SONY,301,Cali,Armando
5483,ACH01,SAMSUNG,445,Saragoza,Armando
3099,ACH01,KALLEY,956,Saragoza,Armando
1615,ACH02,SONY,1076,Titiribi,Ortencio
6189,ACH02,KALLEY,1802,Titiribi,Armando
391,ACH01,KALLEY,1618,Saragoza,Sacarias
9605,ACH02,SAMSUNG,643,Cali,Ortencio
6792,ACH02,KALLEY,1140,Titiribi,Romulo
9857,ACH02,SAMSUNG,429,Bogota,Sacarias
6723,ACH03,KALLEY,669,Bogota,Benavides
9149,ACH02,SAMSUNG,782,Bucaramanga,Ortencio
6196,ACH03,KALLEY,1775,Bogota,Romulo
6454,ACH01,SONY,407,Bogota,Sacarias
8553,ACH01,SONY,1916,Bogota,Romulo
3607,ACH02,KALLEY,1573,Titiribi,Benavides
1336,ACH03,SONY,1415,Saragoza,Sacarias
1359,ACH01,SONY,1394,Saragoza,Ortencio
3967,ACH03,KALLEY,255,Titiribi,Ortencio
9925,ACH03,KALLEY,1159,Saragoza,Romulo
3604,ACH01,SONY,1454,Bogota,Armando
5793,ACH02,KALLEY,970,Cali,Benavides
1237,ACH02,SONY,1470,Bucaramanga,Ortencio
4252,ACH03,SONY,1203,Cali,Benavides
6706,ACH02,KALLEY,1638,Bucaramanga,Sacarias
4821,ACH03,SONY,1832,Bucaramanga,Sacarias
3861,ACH01,KALLEY,1187,Bucaramanga,Armando
